tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,prediction1,p1_conf,p1_dog,prediction2,p2_conf,p2_dog,prediction3,p3_conf,p3_dog
877736472329191424,,,2017-06-22 03:54:17+00:00,Twitter for iphone,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,,,,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13.0,10.0,Aja,,71144.0,17300.0,,2,Chesapeake Bay Retriever,83.8,True,Labrador Retriever,6.2,True,Weimaraner,4.06,True
877556246731214848,,,2017-06-21 15:58:08+00:00,Twitter for iphone,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,,,,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12.0,10.0,Penny,,23258.0,3994.0,,1,Basset,99.54,True,Welsh Springer Spaniel,0.19,True,Bathtub,0.047,False
877316821321428993,,,2017-06-21 00:06:44+00:00,Twitter for iphone,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",,,,"https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",13.0,10.0,Dante,,27907.0,5414.0,,1,Saluki,51.0,True,Italian Greyhound,9.05,True,Golden Retriever,7.941,True
877201837425926144,,,2017-06-20 16:29:50+00:00,Twitter for iphone,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,,,,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12.0,10.0,Nelly,,27755.0,5880.0,,1,Pembroke,93.11,True,Cardigan,6.87,True,Basenji,0.008,True
876838120628539392,,,2017-06-19 16:24:33+00:00,Twitter for iphone,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,,,,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12.0,10.0,Ginger,pupper,21125.0,3506.0,,1,Bloodhound,57.58,True,Redbone,24.1,True,Tibetan Mastiff,8.893,True
876484053909872640,,,2017-06-18 16:57:37+00:00,Twitter for iphone,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,,,,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13.0,10.0,Benedict,,19163.0,2511.0,,1,Golden Retriever,87.46,True,Irish Terrier,3.74,True,Chow,1.672,True
876120275196170240,,,2017-06-17 16:52:05+00:00,Twitter for iphone,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",,,,https://twitter.com/dog_rates/status/876120275196170240/photo/1,13.0,10.0,Venti,puppo,28490.0,4903.0,,1,Bernese Mountain Dog,53.43,True,Saint Bernard,34.63,True,Greater Swiss Mountain Dog,9.493,True
875747767867523072,,,2017-06-16 16:11:53+00:00,Twitter for iphone,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",,,,https://twitter.com/dog_rates/status/875747767867523072/photo/1,13.0,10.0,Goose,,25773.0,4497.0,,1,Labrador Retriever,79.96,True,Chesapeake Bay Retriever,18.0,True,Vizsla,0.462,True
875144289856114688,,,2017-06-15 00:13:52+00:00,Twitter for iphone,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,,,,https://twitter.com/dog_rates/status/875144289856114688/video/1,13.0,10.0,Nugget,,22185.0,5081.0,,1,Siberian Husky,24.5,True,Pembroke,22.37,True,Dingo,16.075,False
875021211251597312,,,2017-06-14 16:04:48+00:00,Twitter for iphone,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,,,,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12.0,10.0,,,26022.0,4922.0,,2,West Highland White Terrier,71.43,True,Siberian Husky,9.19,True,Great Pyrenees,4.604,True
874680097055178752,,,2017-06-13 17:29:20+00:00,Twitter for iphone,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,,,,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12.0,10.0,Cash,,28439.0,4875.0,,1,Labrador Retriever,83.61,True,Staffordshire Bullterrier,4.71,True,Beagle,3.601,True
874296783580663808,,,2017-06-12 16:06:11+00:00,Twitter for iphone,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,,,,https://twitter.com/dog_rates/status/874296783580663808/photo/1,13.0,10.0,Jed,pupper,26651.0,4308.0,,1,Cocker Spaniel,43.72,True,Miniature Poodle,27.72,True,Toy Poodle,15.74,True
874057562936811520,,,2017-06-12 00:15:36+00:00,Twitter for iphone,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",,,,https://twitter.com/dog_rates/status/874057562936811520/photo/1,12.0,10.0,,,23134.0,4125.0,,1,Flat-Coated Retriever,83.22,True,Black-And-Tan Coonhound,4.04,True,Newfoundland,2.823,True
874012996292530176,,,2017-06-11 21:18:31+00:00,Twitter for iphone,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",,,,"https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1",13.0,10.0,Sebastian,puppo,35501.0,11007.0,,2,Cardigan,80.67,True,Pembroke,11.66,True,Kelpie,4.918,True
873580283840344065,,,2017-06-10 16:39:04+00:00,Twitter for iphone,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",,,,https://twitter.com/dog_rates/status/873580283840344065/photo/1,13.0,10.0,,,24837.0,4143.0,,1,Newfoundland,67.85,True,Tibetan Mastiff,24.4,True,Chow,4.853,True
873213775632977920,,,2017-06-09 16:22:42+00:00,Twitter for iphone,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",,,,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12.0,10.0,Sierra,pupper,7467.0,1667.0,,1,Vizsla,61.98,True,Bloodhound,33.81,True,Chesapeake Bay Retriever,1.268,True
872967104147763200,,,2017-06-09 00:02:31+00:00,Twitter for iphone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,,,,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12.0,10.0,,doggo,28031.0,5669.0,,2,Labrador Retriever,47.69,True,Chesapeake Bay Retriever,17.41,True,German Short-Haired Pointer,9.286,True
872820683541237760,,,2017-06-08 14:20:41+00:00,Twitter for iphone,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",,,,"https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",13.0,10.0,,,15029.0,3884.0,,3,Pug,99.91,True,French Bulldog,0.06,True,Bull Mastiff,0.007,True
872620804844003328,,,2017-06-08 01:06:27+00:00,Twitter for iphone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,,,,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13.0,10.0,Monkey,,21309.0,3911.0,,1,Cocker Spaniel,51.32,True,Sussex Spaniel,15.91,True,Standard Poodle,14.951,True
872486979161796608,,,2017-06-07 16:14:40+00:00,Twitter for iphone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,,,,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12.0,10.0,,,41606.0,9429.0,,1,Pembroke,93.19,True,Cardigan,3.77,True,Chihuahua,1.197,True
872261713294495745,,,2017-06-07 01:19:32+00:00,Twitter for iphone,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,,,,"https://twitter.com/dog_rates/status/872261713294495745/photo/1,https://twitter.com/dog_rates/status/872261713294495745/photo/1",13.0,10.0,Harry,,35085.0,6649.0,,2,Labrador Retriever,97.2,True,Flat-Coated Retriever,0.82,True,Chesapeake Bay Retriever,0.736,True
872122724285648897,,,2017-06-06 16:07:15+00:00,Twitter for iphone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,,,,"https://twitter.com/dog_rates/status/872122724285648897/photo/1,https://twitter.com/dog_rates/status/872122724285648897/photo/1",12.0,10.0,Kody,,35324.0,8549.0,,1,Basketball,80.84,False,Pug,6.67,True,Dalmatian,5.457,True
871879754684805121,,,2017-06-06 00:01:46+00:00,Twitter for iphone,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,,,,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1",13.0,10.0,Lassie,puppo,39090.0,11918.0,,1,Shetland Sheepdog,96.92,True,Collie,1.83,True,Pomeranian,0.852,True
871762521631449091,,,2017-06-05 16:15:56+00:00,Twitter for iphone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,,,,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",12.0,10.0,Rover,pupper,20787.0,3678.0,,2,Labrador Retriever,92.14,True,Golden Retriever,6.46,True,Bloodhound,0.338,True
871515927908634625,,,2017-06-04 23:56:03+00:00,Twitter for iphone,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,,,,"https://twitter.com/dog_rates/status/871515927908634625/photo/1,https://twitter.com/dog_rates/status/871515927908634625/photo/1",12.0,10.0,Napolean,doggo,20730.0,3628.0,,2,Komondor,97.48,True,Briard,2.0,True,Swab,0.323,False
871032628920680449,,,2017-06-03 15:55:36+00:00,Twitter for iphone,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",,,,https://twitter.com/dog_rates/status/871032628920680449/photo/1,13.0,10.0,Boomer,,23255.0,3999.0,,1,Kelpie,39.81,True,Macaque,6.9,False,Dingo,5.06,False
870804317367881728,,,2017-06-03 00:48:22+00:00,Twitter for iphone,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,,,,https://twitter.com/dog_rates/status/870804317367881728/photo/1,11.0,10.0,,,33791.0,6393.0,,1,Home Theater,16.83,False,Sandbar,9.8,False,Television,7.973,False
870656317836468226,,,2017-06-02 15:00:16+00:00,Twitter for iphone,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",,,,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1",13.0,10.0,Cody,,12819.0,2817.0,,4,Pembroke,94.55,True,Cardigan,4.59,True,Beagle,0.433,True
870374049280663552,,,2017-06-01 20:18:38+00:00,Twitter for iphone,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,,,,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13.0,10.0,Zoey,,85011.0,27680.0,,1,Golden Retriever,84.1,True,Great Pyrenees,9.93,True,Labrador Retriever,3.262,True
870308999962521604,,,2017-06-01 16:00:09+00:00,Twitter for iphone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",,,,"https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1",13.0,10.0,Rumble,,22453.0,4384.0,,2,Greater Swiss Mountain Dog,62.28,True,Appenzeller,15.85,True,Entlebucher,14.811,True
870063196459192321,,,2017-05-31 23:43:25+00:00,Twitter for iphone,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,,,,"https://twitter.com/dog_rates/status/870063196459192321/photo/1,https://twitter.com/dog_rates/status/870063196459192321/photo/1",14.0,10.0,Clifford,,37771.0,8840.0,,1,Comic Book,53.44,False,Envelope,28.07,False,Book Jacket,4.379,False
869772420881756160,,,2017-05-31 04:27:59+00:00,Twitter for iphone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",,,,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13.0,10.0,Dewey,,43710.0,10663.0,,1,Pembroke,98.01,True,Cardigan,1.93,True,Malamute,0.014,True
869702957897576449,,,2017-05-30 23:51:58+00:00,Twitter for iphone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,,,,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13.0,10.0,Stanley,,29116.0,6728.0,,1,Pembroke,99.34,True,Cardigan,0.63,True,Chihuahua,0.018,True
869596645499047938,,,2017-05-30 16:49:31+00:00,Twitter for iphone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,,,,"https://twitter.com/dog_rates/status/869596645499047938/photo/1,https://twitter.com/dog_rates/status/869596645499047938/photo/1",12.0,10.0,Scout,doggo,16476.0,3327.0,,1,Chihuahua,95.52,True,Toy Terrier,0.81,True,Muzzle,0.63,False
869227993411051520,,,2017-05-29 16:24:37+00:00,Twitter for iphone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,,,,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13.0,10.0,Gizmo,,21112.0,4023.0,,1,Pembroke,66.42,True,Chihuahua,16.92,True,Cardigan,13.27,True
868622495443632128,,,2017-05-28 00:18:35+00:00,Twitter for iphone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,,,,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13.0,10.0,,,28295.0,6275.0,,1,Labrador Retriever,86.81,True,Great Pyrenees,6.1,True,Saint Bernard,3.349,True
868552278524837888,,,2017-05-27 19:39:34+00:00,Twitter for iphone,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",,,,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12.0,10.0,Cooper,,10539.0,2240.0,,1,Whippet,37.82,True,Italian Greyhound,27.59,True,American Staffordshire Terrier,9.499,True
867900495410671616,,,2017-05-26 00:29:37+00:00,Twitter for iphone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",,,,https://twitter.com/dog_rates/status/867900495410671616/photo/1,12.0,10.0,,,24964.0,4439.0,,1,Labrador Retriever,52.26,True,Kuvasz,33.25,True,Dalmatian,3.201,True
867774946302451713,,,2017-05-25 16:10:44+00:00,Twitter for iphone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,,,,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1",13.0,10.0,Harold,,35179.0,7788.0,,2,Border Collie,66.2,True,Cardigan,17.57,True,Collie,8.714,True
867421006826221569,,,2017-05-24 16:44:18+00:00,Twitter for iphone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,,,,https://twitter.com/dog_rates/status/867421006826221569/photo/1,12.0,10.0,Shikha,puppo,16755.0,2697.0,,1,Eskimo Dog,61.65,True,Siberian Husky,38.13,True,Malamute,0.167,True
867051520902168576,,,2017-05-23 16:16:06+00:00,Twitter for iphone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",,,,https://twitter.com/dog_rates/status/867051520902168576/photo/1,13.0,10.0,,,33420.0,8425.0,,1,Samoyed,47.14,True,Pekinese,30.22,True,Pomeranian,15.661,True
866686824827068416,,,2017-05-22 16:06:55+00:00,Twitter for iphone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,,,,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12.0,10.0,Lili,puppo,20070.0,3727.0,,1,Flat-Coated Retriever,51.47,True,Groenendael,30.64,True,Curly-Coated Retriever,6.131,True
